UTC Time,Local Time (Sensor),countlineId,countlineName,direction,Car,Motorbike,Bus,OGV1,OGV2,LGV
11/10/2021 02:25,11/10/2021 03:25,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:25,11/10/2021 03:25,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:25,11/10/2021 03:25,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:25,11/10/2021 03:25,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:25,11/10/2021 03:25,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:30,11/10/2021 03:30,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:35,11/10/2021 03:35,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:40,11/10/2021 03:40,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:45,11/10/2021 03:45,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:50,11/10/2021 03:50,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 02:55,11/10/2021 03:55,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:00,11/10/2021 04:00,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:05,11/10/2021 04:05,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:10,11/10/2021 04:10,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:15,11/10/2021 04:15,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:20,11/10/2021 04:20,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,0
11/10/2021 03:25,11/10/2021 04:25,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:30,11/10/2021 04:30,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,0
11/10/2021 03:35,11/10/2021 04:35,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:40,11/10/2021 04:40,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 03:45,11/10/2021 04:45,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,0
11/10/2021 03:50,11/10/2021 04:50,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 03:55,11/10/2021 04:55,22931,LBS15_ButterHill_Road_S53,in,0,0,0,1,0,0
11/10/2021 03:55,11/10/2021 04:55,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 04:00,11/10/2021 05:00,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 04:05,11/10/2021 05:05,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,1
11/10/2021 04:10,11/10/2021 05:10,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,0
11/10/2021 04:10,11/10/2021 05:10,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,0
11/10/2021 04:15,11/10/2021 05:15,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:20,11/10/2021 05:20,22931,LBS15_ButterHill_Road_S53,in,0,0,0,1,0,0
11/10/2021 04:20,11/10/2021 05:20,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,0
11/10/2021 04:25,11/10/2021 05:25,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22931,LBS15_ButterHill_Road_S53,in,2,0,0,0,0,0
11/10/2021 04:30,11/10/2021 05:30,22931,LBS15_ButterHill_Road_S53,out,2,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22931,LBS15_ButterHill_Road_S53,in,0,0,0,0,0,0
11/10/2021 04:35,11/10/2021 05:35,22931,LBS15_ButterHill_Road_S53,out,2,0,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22933,LBS15_ButterHill_Crossing_S53,out,0,1,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22931,LBS15_ButterHill_Road_S53,in,0,1,0,0,0,0
11/10/2021 04:40,11/10/2021 05:40,22931,LBS15_ButterHill_Road_S53,out,0,0,0,0,0,1
11/10/2021 04:45,11/10/2021 05:45,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22931,LBS15_ButterHill_Road_S53,in,2,0,0,0,0,0
11/10/2021 04:45,11/10/2021 05:45,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22933,LBS15_ButterHill_Crossing_S53,out,0,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22930,LBS15_ButterHill_Path_LHS_S53,in,0,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22930,LBS15_ButterHill_Path_LHS_S53,out,0,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22932,LBS15_ButterHill_Path_RHS_S53,in,0,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22932,LBS15_ButterHill_Path_RHS_S53,out,0,0,0,0,0,0
11/10/2021 04:50,11/10/2021 05:50,22931,LBS15_ButterHill_Road_S53,in,1,0,0,0,0,1
11/10/2021 04:50,11/10/2021 05:50,22931,LBS15_ButterHill_Road_S53,out,1,0,0,0,0,0
11/10/2021 04:55,11/10/2021 05:55,22933,LBS15_ButterHill_Crossing_S53,in,0,0,0,0,0,0
